place,name,address,latitude,longitude,ranking
ChIJtSn4m0AFdkgRBLJxUjtJDdU,The Beauchamp,"43, 44 Beauchamp Pl, London SW3 1NX, United Kingdom",51.49750170000001,-0.1647688,4.6
ChIJtTOKAM4AdkgRfYnt6TGv_Ek,The Oval Tavern,"131 Oval Rd, Croydon CR0 6BG, United Kingdom",51.37828469999999,-0.0876107,4.6
ChIJtTtigtg-dkgRSCfZdy-BLII,The Mermaid,"98 Hatfield Rd, St Albans AL1 3RL, United Kingdom",51.75364829999999,-0.3323413,4.5
ChIJtUQjC_MDdkgRCpLutMlsDjA,The Dock,"235A Westferry Rd, London E14 3QS, United Kingdom",51.4942852,-0.0247076,4.9
ChIJtVNpD8sEdkgRW_kxR_77yN4,Marquess of Anglesey,"39 Bow St, London WC2E 7AU, United Kingdom",51.5128701,-0.1212958,4.1
ChIJtVjuoJ8bdkgRiNhM-CrrhFw,The Eaglet,"124 Seven Sisters Rd, London N7 6AE, United Kingdom",51.560071,-0.1150615,4.1
ChIJtW3vS-QcdkgRWNZp0zQJ_7Q,Heart of Hackney,"255 Mare St, London E8 3NS, United Kingdom",51.5428898,-0.0554968,4.2
ChIJtW8HkvUNdkgRvEBBiQTtpEM,The North Star,"43 The Broadway, Greater, London W5 5JN, United Kingdom",51.5138468,-0.3018716,4.3
ChIJtWuJDB4bdkgR6YJ0kfYbg88,Slatterys,"69 Camden Rd, London NW1 9EU, United Kingdom",51.5424094,-0.1380132,4.3
ChIJtXDyc5YFdkgRYgbMy8kOF2g,Northcote Arms,"94 Northcote Rd, London SW11 6QW, United Kingdom",51.4574746,-0.1658981,4.2
ChIJtYixnzoMdkgRbELVURsm67M,Red Cow,"59 Sheen Rd, Richmond TW9 1YJ, United Kingdom",51.461712,-0.296875,4.4
ChIJtYx2XfcddkgRCxpB9F-6-4I,The Duke,"112 Wood St, London E17 3HX, United Kingdom",51.58809129999999,-0.0042637,4.1
ChIJtYx2XfcddkgRgz_zzAm06V0,The Flowerpot Walthamstow,"128 Wood St, London E17 3HX, United Kingdom",51.58758,-0.0038464,4.4
ChIJtZ_YCiQddkgRFAxkub67BuU,The Victoria,"110 Grove Rd., Bow, London E3 5TH, United Kingdom",51.5290864,-0.0382803,4.3
ChIJtZlok8gFdkgRtyTV3gjoZBM,The Grove,"39 Oldridge Rd, London SW12 8PN, United Kingdom",51.44838859999999,-0.1509722,4.2
ChIJta3lNc4EdkgRvmx0zQa8Nhk,The Understudy,"Upper Ground, London SE1 9PX, United Kingdom",51.5075897,-0.1135735,4.3
ChIJtb5PfSUgdkgRWp7c-0dhOI4,Wheatsheaf,"273 High St, Waltham Cross EN8 7BG, United Kingdom",51.691962,-0.034497,4.1
ChIJtcQD6NsedkgRMVZIXNGpG4E,The Stag And Hounds,"371 Bury St W, London N9 9JW, United Kingdom",51.6354561,-0.0781658,4.1
ChIJtckZsVEbdkgRCEdunmhd6is,BrewDog Clerkenwell,"45-47 Clerkenwell Rd, London EC1M 5RS, United Kingdom",51.522453,-0.1038096,4.3
ChIJtdFITjAZdkgR6iC0AcB8nmY,The Salisbury Arms,"Hoppers Rd, London N21 3NP, United Kingdom",51.6329226,-0.1029202,4.3
ChIJtdRqwJYDdkgR42BiAXXGiks,The Palmerston,"91 Lordship Ln, London SE22 8EP, United Kingdom",51.45801220000001,-0.0750233,4.2
ChIJteajG3UTdkgR5nRsQoHIykw,The Junction,"9 Gayton Rd, Harrow HA1 2DH, United Kingdom",51.57955339999999,-0.3324802,4.2
ChIJtelIx2kbdkgRdCgaPeEhkw8,"The Crown, Islington","116 Cloudesley Rd, London N1 0EB, United Kingdom",51.5373054,-0.1094618,4.4
ChIJtf7k4F8ddkgRx5-XTawsrAU,The Post Bar,"N 15 4BP, 316 High Rd, London N15 4BP, United Kingdom",51.5880742,-0.0704815,4.5
ChIJtf8MRnMEdkgRGNEn6UQS7D4,"The Half Moon, Herne Hill","10 Half Moon Ln, London SE24 9HU, United Kingdom",51.4526499,-0.1007223,4.3
ChIJtfPkWRgDdkgRSTOK-F7U5cM,Crofton Park Tavern,"330-332 Brockley Rd, London SE4 2BT, United Kingdom",51.4559486,-0.0365655,4.4
ChIJtfsgw888dkgRvkyHr2Si8B8,Miller & Carter Brookmans Park,"Great North Road, Brookmans Park, Hatfield AL9 6NA, United Kingdom",51.7320685,-0.1848393,4.4
ChIJtwvIa5QcdkgR6yOSMDFZKFc,Duke of Wellington,"260 Haggerston Rd, London E8 4EP, United Kingdom",51.54011509999999,-0.074487,4.4
ChIJtxsqpbgEdkgR-yuLYxlwYHw,The Audley Public House,"41-43 Mount St, London W1K 2RX, United Kingdom",51.50968,-0.1516073,4.2
ChIJtxsqpbgEdkgRb202BwEMGKA,The Cricketers,"The Green, Richmond TW9 1LX, United Kingdom",51.4605191,-0.3061979,4.3
ChIJtyhzwpAadkgR_1PjLxzEjNI,Ye Olde Swiss Cottage,"98 Finchley Rd, London NW3 5EL, United Kingdom",51.5428693,-0.1746803,4.0
ChIJtz3tra0RdkgRijU-50aQzNs,No.8 Willesden Green,"305 High Rd, London NW10 2JT, United Kingdom",51.5486571,-0.2387417999999999,3.5
ChIJtzxC3MZqdkgRBh--1cztUaY,Estcourt Tavern,"25 Estcourt Rd, Watford WD17 2PY, United Kingdom",51.6586758,-0.3954454,4.2
ChIJu-Kd8nsNdkgRA4pz39cfcTQ,The Kings Arms Restaurant & Pub,"110 Uxbridge Rd, London W7 3SU, United Kingdom",51.5086819,-0.3372935,4.5
ChIJu0D-3h0QdkgR_ziBBTaOS_s,The Castle,"225 Portobello Road London Greater, London W11 1LU, United Kingdom",51.5166707,-0.2057354,4.4
ChIJu0JMYfQPdkgRlU2MbW4be_0,Devonshire Arms Kensington,"37 Marloes Rd, London W8 6LA, United Kingdom",51.4967747,-0.1926491,4.3
ChIJu1dmbyav2EcR_kl5C_JYBsM,The Eardley Arms,"44 Woolwich Rd, Belvedere DA17 5EN, United Kingdom",51.4841558,0.1430762,4.6
ChIJu22JXPKe2EcRNX77D2fVyrU,The Black Swan Nazeing,"Common Rd, Roydon, Waltham Abbey EN9 2DF, United Kingdom",51.7454644,0.0590112,4.3
ChIJu2JT3kkbdkgRml95q5RDECE,Rugby Tavern,"19 Great James St, London WC1N 3ES, United Kingdom",51.5219114,-0.1173,4.2
ChIJu3Z8oi0SdkgR6bztD9R6SZU,The Liquor Station,"397A High Rd, Wembley HA9 6AA, United Kingdom",51.5535905,-0.2931114,4.0
ChIJu3l8jesLdkgRExBcXRnHsPg,The Grey Horse - Smok'd,"46 Richmond Rd, Kingston upon Thames KT2 5EE, United Kingdom",51.4142668,-0.3006113,4.6
ChIJu3rHp2MFdkgRAsq4bQbbMb4,Hollywood Arms,"45 Hollywood Rd, London SW10 9HX, United Kingdom",51.4860597,-0.1841003,4.3
ChIJu6FqNjsDdkgRS8MOuaNPjD0,The Angel,"101 Bermondsey Wall E, London SE16 4NB, United Kingdom",51.5006575,-0.059048,4.3
ChIJu7HhHQQDdkgRWpYk9gup8i4,The Windsor,"888 Old Kent Rd, London SE15 1NQ, United Kingdom",51.4781774,-0.0538136,4.3
ChIJu7PsskAOdkgRAUagOhsfEUQ,The Roebuck,"122 Chiswick High Rd., Chiswick, London W4 1PU, United Kingdom",51.4930014,-0.2526414,4.4
ChIJu7lvG1MTdkgRC85O8O62wWY,OYO The Green Man Pub And Hotel,"Dagmar Ave, Wembley HA9 8DF, United Kingdom",51.5576805,-0.2895559,4.1
ChIJu9dw6_-f2EcRmI272ivJif0,Barneys Seafood at the sultan pub,"Sewardstone Rd, Waltham Abbey EN9 1PD, United Kingdom",51.684494,0.0014604,4.7
ChIJu9nRhmwFdkgRbOPkSd09iRE,The Alma,"499 Old York Rd, London SW18 1TF, United Kingdom",51.46063150000001,-0.1876643,4.5
ChIJuRV6wkYFdkgRkABhV-gvZgU,SW16 Bar & Kitchen,"5 Streatham High Rd, London SW16 1EF, United Kingdom",51.43715419999999,-0.1272675,4.5
ChIJuRx40-U_dkgRfeeymP7ZmAA,Red Lion,"78-80 Watling St, Radlett WD7 7NP, United Kingdom",51.6848304,-0.3180437,4.2
ChIJuSMJerQadkgRaRZ1m3efzwg,The Royal Exchange Pub,"26 Sale Pl, Tyburnia, London W2 1PU, United Kingdom",51.5181862,-0.1698706,4.2
ChIJuSapmvcEdkgRrxUB2yA53iI,The Priory Arms,"83 Lansdowne Way, London SW8 2PB, United Kingdom",51.4748826,-0.1283249,4.4
ChIJuSxR1uqr2EcRAP641XR1N7E,The Crown,"School Rd, Chislehurst BR7 5PQ, United Kingdom",51.4104097,0.0728945999999999,4.2
ChIJuUTg8oAddkgR2J0Mj0MSgFc,Northcote Arms E11,"110 Grove Green Rd, London E11 4EL, United Kingdom",51.5602123,-0.0015719,4.6
ChIJuUWgDmEbdkgRCZpDw_75LW0,The Green Man,"144A Essex Rd, London N1 8LX, United Kingdom",51.5395349,-0.0974546999999999,3.9
ChIJuUcpL2EFdkgRo0e_xFMSsLo,Duke of Clarence,"148 Old Brompton Rd, South Kensington, London SW5 0BE, United Kingdom",51.4908754,-0.1824861,4.3
ChIJuWA70dkfdkgRRMKn18gt3QM,The Stag & Lantern Micropub,"11-12 The Broadway, London E4 9LQ, United Kingdom",51.607239,-0.0009874999999999,4.8
ChIJuX72LuESdkgRoiuNp82cEpU,The Office,"17 Oldfields Circus, Northolt UB5 4RR, United Kingdom",51.5521653,-0.3504068,4.3
ChIJuXFHRJGo2EcR5xJqRrc0_xo,The Royal Standard Restaurant,"116 Albert Rd, London E16 2NQ, United Kingdom",51.5001041,0.063517,4.4
ChIJuXb-7lgOdkgRIlUddh4a3MY,Bull's Head,"373 Lonsdale Rd, London SW13 9PY, United Kingdom",51.4738005,-0.2510904,4.3
ChIJuXyKKP0QdkgRu5DGbCBrqBY,Ox & Gate,"341 Oxgate Ln, London NW2 7HS, United Kingdom",51.5668861,-0.2333813,4.3
ChIJuYCd54ICdkgRmRF_n6vuMFQ,Trafalgar Tavern,"Park Row, London SE10 9NW, United Kingdom",51.4846176,-0.0041613,4.4
ChIJuYV4oLqm2EcRWmesMVI3VLE,The Chequers,"2 High St, Ilford IG6 2DD, United Kingdom",51.5886355,0.0810597,4.3
ChIJuZ-Cc-gZdkgRwgvaNmLPHKk,Milnes,"866 High Rd, London N12 9RH, United Kingdom",51.6185871,-0.1765031,4.3
ChIJu_B3fZQEdkgRGqzDMu6FbeY,The Duchy Arms,"63 Sancroft St, London SE11 5UG, United Kingdom",51.4892158,-0.1144682,4.5
ChIJu_avY_YCdkgRadV0g7uTwzc,Amersham Arms,"388 New Cross Rd, London SE14 6TY, United Kingdom",51.4757434,-0.032544,4.0
ChIJu_nnY9yb2EcRsu4rToVwtwc,The Small Copper,"102 Momples Rd, Harlow CM20 3DE, United Kingdom",51.77545689999999,0.1244787,4.2
ChIJua57CGEfdkgROj7NQbXqkuk,The King and Tinker,"Whitewebbs Ln, Enfield EN2 9HN, United Kingdom",51.68139000000001,-0.0770957,4.0
ChIJub3CWWQbdkgRIIxL6yYu9aw,The Compton Arms,"Compton Arms, 4 Compton Ave, London N1 2XD, United Kingdom",51.5436549,-0.1020464,4.4
ChIJubJY5lgDdkgRMlSWapp_sNQ,The Libertine,"125 Great Suffolk St, London SE1 1PQ, United Kingdom",51.500514,-0.0972448,4.4
ChIJubyKsLAHdkgRzXGdhuLjToI,The Red Lion,"Hackbridge Rd, Hackbridge, Wallington SM6 7AX, United Kingdom",51.3783909,-0.1575863,4.2
ChIJucylNWWu2EcR7rQvdfrTWWA,The Millers Arms,"81 Bexley High St, Bexley DA5 1JX, United Kingdom",51.4415901,0.1507574,4.2
ChIJud7Gxr6Y2EcRvfOvcSPsOHQ,The Black Lion Pub Epping,"293 High St, Epping CM16 4DA, United Kingdom",51.700765,0.1134641,4.1
ChIJud_bBxcFdkgRSu7ucnDnIrw,The Fox & Hounds,"Fox & Hounds, 29 Passmore St, London SW1W 8HR, United Kingdom",51.4911116,-0.1548408,4.4
ChIJuecy2cAbdkgReBTZ0DRL5EA,The Queens,"26 Broadway Parade, London N8 9DE, United Kingdom",51.5809405,-0.1219771,4.4
ChIJuxIuYvEOdkgRpmZDHhXC8V0,Stag's Head Barnes,"24 Priests Bridge, London SW14 8TA, United Kingdom",51.4657733,-0.2522171,4.3
ChIJuzhURAAYdkgRzsoR-aPGsHE,Arkley Barnet,"Barnet Rd, Arkley, Barnet EN5 3EP, United Kingdom",51.6524825,-0.2195326,4.3
ChIJv-rezBgDdkgRuqOKM2mpLcE,The Lewisham Tavern,"1 Lee High Rd, London SE13 5LD, United Kingdom",51.4624391,-0.0088977999999999,4.2
ChIJv-vh_okMdkgR1uRlBlcDt2k,George (Twickenham),"32 King St, Twickenham TW1 3SN, United Kingdom",51.4460795,-0.3290096,4.0
ChIJv1Rlq6cWdkgRrIGSIVM2s0g,Zanzi Bar,"113 High St, Edgware HA8 7DB, United Kingdom",51.6115596,-0.2806561,4.2
ChIJv1yRELau2EcRRYgyMJezBBc,The George Staples,"273 Blackfen Rd, Sidcup DA15 8PR, United Kingdom",51.4509184,0.1029826,4.5
ChIJv2WzOOcbdkgRQQl0GPwDklY,The Bear Pub,"29 Spring St, Tyburnia, London W2 1JA, United Kingdom",51.51487350000001,-0.1756927,4.8
ChIJv3NqwrEddkgRWTIyg7aNjZg,Salmon & Ball,"502 Bethnal Grn Rd, Bethnal Green, London E2 0EA, United Kingdom",51.5273815,-0.055879,4.2
ChIJv3WWdXcQdkgReXmHuXh-kTY,Bohemia House,"74 W End Ln, London NW6 2LX, United Kingdom",51.5448372,-0.1915909,4.3
ChIJv4EgGxwbdkgRcUorQWbqSQc,The Colonel Fawcett,"1 Randolph St, London NW1 0SS, United Kingdom",51.5418302,-0.1360018,4.4
ChIJv4HibsMRdkgRmJexZS1Q2Y0,The Shanakee Colindale,"253 Edgware Rd, London NW9 6LU, United Kingdom",51.5885653,-0.2529459,4.6
ChIJv4ufFXoDdkgRxKhsNc8eIKY,"The St Georges Tavern, Camberwell","14 Coleman Rd, London SE5 7TG, United Kingdom",51.4798793,-0.0843106,4.0
ChIJv5EbOscFdkgR5qLYfUKiQJs,The Nightingale,"97 Nightingale Ln, London SW12 8NX, United Kingdom",51.4500792,-0.1578309,4.4
ChIJv5Ll2SYZdkgRVxIJxcj6oOU,The Winchmore Pub,"235 Winchmore Hill Rd, London N21 1QA, United Kingdom",51.638373,-0.1109491,4.4
ChIJv5RijW6n2EcRFhv2rA-ttws,Filly Brook,"392 Grove Green Rd, London E11 4AP, United Kingdom",51.5666868,0.0035721,4.8
ChIJv5zEflsFdkgRQ4jM42Tb-bg,Blue Boar Pub,"45 Tothill St, London SW1H 9LQ, United Kingdom",51.49964199999999,-0.1321194,4.2
ChIJv6BjhxYCdkgRXovupmZwEYM,Black Cat,"9 Winslade Way, London SE6 4JU, United Kingdom",51.4457963,-0.0215147,4.1
ChIJv6yFVPau2EcR23EhxQ8f2cQ,The Volunteer,"46 Church Rd, Bexleyheath DA7 4DQ, United Kingdom",51.4596105,0.1378532,4.4
ChIJv7_9u7ocdkgRyHPFMUWnC9s,The Bricklayers Arms,"63 Charlotte Rd, London EC2A 3PE, United Kingdom",51.5261609,-0.081103,4.1
ChIJv8WOeywbdkgRzbm2SfWGJhg,The Marquis Of Granby,"2 Rathbone St, Greater, London W1T 1NR, United Kingdom",51.5179844,-0.134585,4.2
ChIJvRHgZuYEdkgRUitqnE18sHk,White Swan,"14 Vauxhall Bridge Rd, London SW1V 2SA, United Kingdom",51.4898426,-0.1314847,4.3
ChIJvRUdGzsFdkgRjMb8HOnGdb0,The Grenadier,"18 Wilton Row, London SW1X 7NR, United Kingdom",51.5014471,-0.1548857,4.6
ChIJvSvPrD4bdkgRWl2NK_miByM,"The Parcel Yard, King's Cross","London N1C 4AH, United Kingdom",51.53245339999999,-0.1240911,4.2
ChIJvU3l3ZccdkgRZUCPWyzfo_Q,The Stag's Head,"55 Orsman Rd, London N1 5RA, United Kingdom",51.5363828,-0.0807956,4.4
ChIJvUc8HNIcdkgRgBlA40zXpb0,The Blind Beggar,"337 Whitechapel Rd, London E1 1BU, United Kingdom",51.5199882,-0.0568829,4.1
ChIJvVQgKXYNdkgRQIHFnSgXx10,Coach & Horses,"8 Kew Grn, London TW9 3BH, United Kingdom",51.48325,-0.28641,4.3
ChIJvVnXo6YbdkgRo7BYoCLtW0g,The Crown,"622 Holloway Rd, Archway, London N19 3PA, United Kingdom",51.561944,-0.1247479,4.3
ChIJvW2TmpAcdkgRwqo6EQUBeCU,The Scolt Head,"107A Culford Rd, London N1 4HT, United Kingdom",51.5433408,-0.0816201,4.5
ChIJvZ387ns-dkgRX5JLKEjX9Uk,The Green Dragon,"Waterside, London Colney, St Albans AL2 1RB, United Kingdom",51.7192763,-0.2910857,4.4
ChIJvZQfDrIbdkgROCFmyEkSgcs,The Archway Tavern,"1 Navigator Square, Archway, London N19 3TD, United Kingdom",51.5659627,-0.1349262,4.2
ChIJvZZxUVoDdkgRVYj8Op3GU3c,The Rose,"123 Snowsfields, London SE1 3ST, United Kingdom",51.502212,-0.0855256,4.3
ChIJvaf4m58bdkgRCQCsIrDo0E4,The Halfway House Bar,"74 Seven Sisters Rd, London N7 6AE, United Kingdom",51.5593054,-0.1165008,3.9
ChIJvauKvoIGdkgRxZ4fEa6AEnI,The Holland Tringham - JD Wetherspoon,"107-109 Streatham High Rd, London SW16 1HJ, United Kingdom",51.4301022,-0.1298561,4.1
ChIJvbY8cm0GdkgRC79_vcBdvV8,Gorringe Park,"29 London Rd, London SW17 9JR, United Kingdom",51.4195033,-0.1615238,4.2
ChIJvd4JAMgkdkgR4CWTUFoy3mE,The Grove,"Hall Grove, Welwyn Garden City AL7 4PH, United Kingdom",51.7888762,-0.1779601,4.1
ChIJveDjqqYEdkgRcjnu31Qw_mc,Duke of York,"47 Borough Rd, London SE1 1DR, United Kingdom",51.4992179,-0.0996311,4.3
ChIJveDxYfSu2EcRHWwBXc4OGbU,Robin Hood & Little John,"78 Lion Rd, Bexleyheath DA6 8PF, United Kingdom",51.4541952,0.1360158,4.6
ChIJvfalkB8ddkgRxheG7876Nv4,The Empress,"130 Lauriston Rd, London E9 7LH, United Kingdom",51.5369579,-0.0448489,4.3
ChIJvwcTS2IPdkgRvKxGVHKM3fk,The Grapes SW18,"39 Fairfield St, London SW18 1DX, United Kingdom",51.4586111,-0.1905556,4.4
ChIJvwjTeJABdkgRuGLeCMujpl8,Royal Albert,"42 Westow Hill, London SE19 1RX, United Kingdom",51.4195784,-0.0812109999999999,4.2
ChIJvyS0E7IbdkgRkVeNBXTB2a8,The Charlotte Despard,"17-19 Archway Rd, London N19 3TX, United Kingdom",51.5683401,-0.1366756,4.4
ChIJvyYENsOu2EcRt_hHpIkNNdk,The Door Hinge Ale House,"11 Welling High St, Welling DA16 1TR, United Kingdom",51.4619206,0.1132219,4.6
ChIJw0DKutICdkgRNScIY4dmsHU,"Prince Regent, Limehouse","81 Salmon Ln, London E14 7PR, United Kingdom",51.5142015,-0.0366193,4.4
ChIJw0PCjG2m2EcRtElTaQGIUJA,Spotted Dog,"15a Longbridge Rd, Barking IG11 8TN, United Kingdom",51.5398401,0.0817667,3.7
ChIJw3ImDv8adkgR86MlvNeOFsI,The Vine,"The Vine, 86 Highgate Rd, London NW5 1PB, United Kingdom",51.55480619999999,-0.1443436,4.2
ChIJw3qfHzuo2EcR2dlbfS0ZNm0,The River Ale House,"131 Woolwich Rd, London SE10 0RJ, United Kingdom",51.4862472,0.0132574,4.8
ChIJw4ck5gIbdkgRmokLYvcDorI,Lion & Unicorn,"42-44 Gaisford St, London NW5 2ED, United Kingdom",51.5480283,-0.1388955,4.5
ChIJw7yW88-s2EcRlBFAfxLiSlM,The Five Bells,"Church Rd, Chelsfield, Orpington BR6 7RE, United Kingdom",51.3573697,0.1277367,4.5
ChIJw8-o8kUbdkgR-l4w5YG43i0,The Wilmington,"69 Rosebery Ave, London EC1R 4RL, United Kingdom",51.5261001,-0.110181,4.5
ChIJw9MbcegPdkgR22PkVxh9bps,Brook Green (Pub),"170 Shepherds Bush Rd, London W6 7PB, United Kingdom",51.4972653,-0.2230518,4.7
ChIJw9x9BLMadkgRreZRvNR0HJw,Fountains Abbey,"109 Praed St, Tyburnia, London W2 1RL, United Kingdom",51.5169902,-0.1728883,4.1
ChIJwQ2hIGEbdkgRox08cvaRZgs,The Alpaca,"84-86 Essex Rd, London N1 8LU, United Kingdom",51.5384361,-0.0989861,4.5
ChIJwQ6g7vcCdkgRTceIE35SzvU,Rosemary Branch,"2 Shepperton Rd, London N1 3DT, United Kingdom",51.537544,-0.0869774,4.5
ChIJwRMVFjYFdkgR0uNLsPItc3g,Horse & Guardsman,"16-18 Whitehall, London SW1A 2DY, United Kingdom",51.5064842,-0.1274742,4.4
ChIJwSnLsDYbdkgRqomjjKDFAEg,Swan,"7 Cosmo Pl, London WC1N 3AP, United Kingdom",51.521083,-0.122876,4.5
ChIJwT5legio2EcR9-o6ZSMrdpw,Streeties,"15 Shirley St, London E16 1HU, United Kingdom",51.51297899999999,0.0123001,4.4
ChIJwTloaeAfdkgRher9i090ZhE,Bakers Arms,"The Grange, Sewardstone Rd, London EN9 3QF, United Kingdom",51.6681357,0.0022416,4.1
ChIJwTyMkEUbdkgR_ye_NXLvfkY,Northwood Sports Pub & Kitchen,"Angel Central, 30 Parkfield St, London N1 0PZ, United Kingdom",51.5339287,-0.106759,4.4
ChIJwV1Cdok_dkgRe-Su1ZJi5A8,The Black Boy,"The Black Boy, 79 Old Watford Rd, Bricket Wood, St Albans AL2 3RU, United Kingdom",51.7092937,-0.3780753,4.4
ChIJwVv_1a8cdkgRaiqtKG4Bmso,Old King's Head,"28 Holywell Row, London EC2A 4JB, United Kingdom",51.5231104,-0.0822991,4.4
ChIJwVwTJGUbdkgRPSzO3L4WThI,The White Swan - JD Wetherspoon,"255-256 Upper St, London N1 1RY, United Kingdom",51.545739,-0.103411,3.7
ChIJwWR0ay4MdkgRKc7cOoXnZ38,The Crown,"128 Lower Mortlake Rd, Richmond TW9 2JZ, United Kingdom",51.4663039,-0.291938,4.1
ChIJwXZ-ZdkcdkgRPIsRQylFhnI,The Camel,"277 Globe Rd, Bethnal Green, London E2 0JE, United Kingdom",51.5289211,-0.0520963,4.7
ChIJwY1qBMYJdkgRls042kt3h5U,The Station,"The Broadway Stoneleigh, Stoneleigh, Epsom KT17 2JA, United Kingdom",51.36306,-0.2477463,4.2
ChIJwYT1Mc4FdkgRzo7RtzDjKg0,The Bedford,"77 Bedford Hill, London SW12 9HD, United Kingdom",51.4427479,-0.1494732,4.2
ChIJwYW1OoEEdkgRAvaiO1bZLN8,The Bear,"296A Camberwell New Rd, London SE5 0RP, United Kingdom",51.4750737,-0.0959466,4.4
ChIJwYiIVwMEdkgRQzLf_XCqX88,Knowles of Norwood,"294, 296 Norwood Rd, Norwood, London SE27 9AF, United Kingdom",51.4360312,-0.1046325,4.4
ChIJwa-tfDUDdkgRge4XyOYnVqE,The Oliver Conquest,"70 Leman St, Aldgate, London E1 8EU, United Kingdom",51.5130154,-0.0701707,4.4
ChIJwaPBAYg8dkgR6lFeiK4f9Tg,The Cavendish Arms,"19 Bishops Rise, Hatfield AL10 9HF, United Kingdom",51.756826,-0.2367829,4.2
ChIJwciwnmwFdkgRAqPhXh2qMiY,Chelsea Potter,"119 King's Rd, London SW3 4PL, United Kingdom",51.4884955,-0.165878,4.0
ChIJwe0olXMZdkgRHBFjdELIdqw,The Arnos Arms,"338 Bowes Rd, Arnos Grove, London N11 1AN, United Kingdom",51.6162077,-0.1320853,4.3
ChIJweFApiGp2EcRNMSN9p_ZMS4,Elephant & Castle Pub,"18 Greens End, Thamesmead West, London SE18 6JY, United Kingdom",51.4908994,0.0689379,4.2
ChIJwfTmLYUPdkgRVIHTfOOh7zw,Simmons Bar | Fulham,"374 North End Rd, London SW6 1LY, United Kingdom",51.4810701,-0.1993883,4.5
ChIJwfg8jjsQdkgR5q2jvcaqGig,The William NW10,"786 Harrow Rd, London NW10 5JX, United Kingdom",51.5289135,-0.2183884,4.3
ChIJwwRgri4FdkgR_grAfzJWYJg,Coach & Horses Mayfair,"5 Bruton St, London W1J 6PT, United Kingdom",51.51082340000001,-0.1438112,4.3
ChIJwwWSVb4LdkgRSBwpBbTpgmU,The Mill,"58-62 High St, Kingston upon Thames KT1 1HN, United Kingdom",51.40701929999999,-0.3082039,4.3
ChIJwxCCrL8NdkgR5hoFbLDDLkE,"The Lord Nelson, Brentford","9-11 Enfield Rd, Brentford TW8 9NY, United Kingdom",51.4912948,-0.3085418,4.5
ChIJwxFvOhQedkgRlA2hLrFNC98,Wishing Well Chingford,"11 Hall Ln, Chingford Mount, London E4 8HH, United Kingdom",51.61686419999999,-0.0186548,4.5
ChIJwxIaK7kTdkgR7HlIHAaqhUE,BrewDog Ealing,"19 Dickens Yard, London W5 2TD, United Kingdom",51.5134178,-0.3058382,4.3
ChIJwxw0BUOu2EcRzAPruvxh1ks,Lord Hill,"40 Watling St, Bexleyheath DA6 7QG, United Kingdom",51.455094,0.154755,4.4
ChIJwxyvZ7oIdkgRWyKrIbYydmQ,The Wibbas Down Inn - JD Wetherspoon,"6-12 Russell Rd, London SW19 1QG, United Kingdom",51.4191553,-0.2018176,4.1
ChIJwyABIQERdkgRKqdnL9LWet4,The Crown Pub NW2,"142 Cricklewood Broadway, London NW2 3ED, United Kingdom",51.5562286,-0.2144185,4.3
ChIJwyQSfIsddkgRezLlQ_TwDTw,Birdcage Stoke Newington,"58 Stamford Hill, London N16 6XS, United Kingdom",51.5662879,-0.0727481,4.5
ChIJx-ERC4EbdkgRXINVMFrCQns,Rattle n Hum,"232 High Rd, London N22 8HH, United Kingdom",51.5985885,-0.1105804,4.9
ChIJx-wW87oEdkgRyTsO4bY0a0g,"The Windmill, Waterloo","86 The Cut, London SE1 8LW, United Kingdom",51.5029875,-0.1081342,4.1
ChIJx1RkurULdkgRCwbWbpXngjY,Duke of York Surbiton,"64 Victoria Rd, Surbiton KT6 4NQ, United Kingdom",51.3920511,-0.3067373,4.0
ChIJx1ZDjG-n2EcR1IiDOk4xO58,The Birds,"692 High Rd Leytonstone, Bushwood, London E11 3AA, United Kingdom",51.5691697,0.0121998,4.2
ChIJx2iD6L8HdkgRyYtiT0-kNfk,The Palmerston,"31 Mill Ln, Carshalton SM5 2JY, United Kingdom",51.368862,-0.1619102,4.4
ChIJx33cYLoTdkgRGH81cozCyJI,The Three Wishes,"100 High St, Harrow HA3 7AH, United Kingdom",51.596249,-0.3352175,4.7
ChIJx4t8A0ii2EcR8S-qYZToK4I,The New Boar Abridge,"1 Market Pl, Abridge, Romford RM4 1UA, United Kingdom",51.6509684,0.1178534,4.2
ChIJx4usyuYLdkgR9-mfkyCdffY,Black Horse Kingston,"204 London Rd, Kingston upon Thames KT2 6QP, United Kingdom",51.4135652,-0.2872833,4.4
ChIJx522iG-n2EcRAWibkAWCCm8,The Walnut Tree - JD Wetherspoon,"857-861 High Rd Leytonstone, Bushwood, London E11 1HH, United Kingdom",51.56978720000001,0.012867,4.0
ChIJx5wMWnEFdkgRps0gXnLUpkg,Duke of Battersea,"74-76 Battersea Bridge Rd, London SW11 3AG, United Kingdom",51.4782575,-0.1702395,4.2
ChIJx67tl9EadkgRWABwqKBWXu0,Inn 1888 Pub & Pizzeria.,"21a Devonshire St, London W1G 6PD, United Kingdom",51.5214118,-0.1506167,4.4
ChIJx6Qy0syp2EcRqhM6ofjTxAs,The Stargazer - JD Wetherspoon,"The O2, Peninsula Square, London SE10 0DX, United Kingdom",51.5042008,0.002126,3.7
