pub_identity,detail_name,address,category,detail_latitude,detail_longitude,extra,place,ranking,website,url,color,scenic,sport,garden,music,roast,brunch,late,quiz,pool,dart,entertain,history,favourite,cocktail,beer,wine,outdoor,restaurant,nofeature,private,dj,comedy,karaoke,timeout,hours,monday,tuesday,wednesday,thursday,friday,saturday,sunday,station_name
d159e401-b723-4691-8029-d8e865973966,Ye Olde Monken Holt,"193 High St, Hadley, Barnet EN5 5SU, United Kingdom",,51.6581108,-0.2012143,,ChIJc-lI80AXdkgRof3y0eLzMyA,4.6,https://instagram.com/yeoldemonkenholthighbarnet,https://maps.google.com/?cid=2320466388536458657,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,High Barnet
a7496d50-d0aa-45fb-9b5a-19ac403e7438,Friend at Hand,"2-4 Herbrand St, London WC1N 1HX, United Kingdom",,51.5228918,-0.1246335,Traditional pub with stripped floors and multi-screen live sports.,ChIJc0VmJzEbdkgRJzf5yqLY5d4,4.3,https://www.greeneking.co.uk/pubs/greater-london/friend-at-hand?utm_source=g_places&utm_medium=locations&utm_campaign=UC_pubpage,https://maps.google.com/?cid=16061481839788373799,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Russell Square
9eb96dec-250c-4f55-b6bf-4a81f7ac2875,The Victoria,"Axe St, Barking IG11 7LZ, United Kingdom",,51.5353283,0.0796328999999999,,ChIJc13R0BKm2EcRAZbR0P7pjQc,4.2,,https://maps.google.com/?cid=544348410616059393,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Barking
1e29d47e-1c4f-445e-9a84-0b6109b9939f,Old Swan,"206 Kensington Church St, London W8 4DP, United Kingdom",,51.5090467,-0.1950111,"Victorian-style pub with leather seats and checked tiles around the bar, serving a British menu.",ChIJc2IU8vsPdkgRRf8MoekTvwI,4.2,https://www.greeneking.co.uk/pubs/greater-london/old-swan?utm_source=g_places&utm_medium=locations&utm_campaign=UC_pubpage,https://maps.google.com/?cid=197898802777882437,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Notting Hill Gate
1ec71b52-cded-4e64-9c8e-d745552341dc,The Angel Inn,"Angel Inn, Angel Rd, Thames Ditton KT7 0AU, United Kingdom",,51.3867333,-0.3294783,,ChIJc3HLdv8KdkgR9MrTUpLAJZk,4.5,http://www.theangelthamesditton.com/,https://maps.google.com/?cid=11035438196628638452,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Thames Ditton
c226f4b3-0275-4cb4-a9fa-de5bfc10bc31,Oddfellows Arms,"2 Waxwell Ln, Pinner HA5 3EN, United Kingdom",,51.5956628,-0.3846933,,ChIJc4g5d6lsdkgR0mgTgcVvK2g,4.4,https://lominu.com/oddfellows-arms-592593-web,https://maps.google.com/?cid=7506216098007836882,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Pinner
3bfec0d6-6919-4a5b-840d-37d7fea2b031,George & Dragon,"High St, Thames Ditton KT7 0RY, United Kingdom",,51.3895525,-0.3329458,"Carpeted bar with painted dado-panelling, a brick fireplace and pub grub, plus weekly jazz sessions.",ChIJc4nCoQELdkgRs9isWURQvPY,4.3,http://www.georgeanddragonthamesditton.co.uk/,https://maps.google.com/?cid=17779173683444373683,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Thames Ditton
9d57b303-107a-4bc6-8567-364ebc689742,The Old Frizzle,"74-78 The Broadway, London SW19 1RQ, United Kingdom",,51.4197553,-0.2021644,,ChIJc6gsJakJdkgR7_1N1YqvqCc,4.0,https://www.theoldfrizzle.co.uk/,https://maps.google.com/?cid=2857726974385585647,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Wimbledon
363e0535-4006-421d-98b4-4f512bdbc574,The Castlebar - Ealing,"84 Uxbridge Rd, London W13 8RA, United Kingdom",,51.5117026,-0.3154027,Lively local with a bright interior and an Irish inflection plus a spacious deck onto the street.,ChIJc7ZI-YgNdkgRvqXWvQRRPHc,4.3,https://www.thecastlebar.uk/,https://maps.google.com/?cid=8591831269922743742,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,West Ealing
bf2719ee-8be2-414b-bb05-27b47690340f,The Coopers Arms,"164 Kilburn High Rd, London NW6 4JD, United Kingdom",,51.5406847,-0.1963029,,ChIJc7_12XMQdkgR9m1veblmj2A,4.5,,https://maps.google.com/?cid=6957892896103034358,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Kilburn Park
9207a233-6215-45fe-8163-7bf00c2a4fc5,The Enterprise Bar & Hotel,"2 Haverstock Hill, Chalk Farm, London NW3 2BL, United Kingdom",,51.5440228,-0.152673,,ChIJc83hhu8adkgRb6ZtvbOUHHs,4.2,http://www.camdenenterprise.com/,https://maps.google.com/?cid=8871128865711171183,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Chalk Farm
3a05edc0-4e82-4976-bc0c-c7ae6fdfb1ee,Duke of Wellington,"36 High St, Epping CM16 4AE, United Kingdom",,51.6962279,0.1074801,"Cosy pub offering rooms with en suite bathrooms, plus a restaurant, a beer garden and a play area.",ChIJc8mrWLqY2EcRkZk58q9-0DI,4.1,http://dowepping.co.uk/,https://maps.google.com/?cid=3661565791200450961,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Epping
e1a206a3-1ea7-49ba-b846-5d216d764004,The Bishop,"25 Lordship Ln, London SE22 8EW, United Kingdom",,51.45972330000001,-0.0749972,"Spacious pub with outside terrace, wallpaper printed with books and beer from its sister brewpub.",ChIJo_iYIJcDdkgRcuW3lKTvjPU,4.4,https://www.thebishopeastdulwich.com/,https://maps.google.com/?cid=17693780526180590962,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,East Dulwich
bde0b06b-b1f9-4ce8-ae95-906c74bd3924,Ye Olde Mitre Barnet,"58 High St, Chipping Barnet, Barnet EN5 5SJ, United Kingdom",,51.6531333,-0.1992018,,ChIJcQMawI8XdkgRfl20ENQ8ikA,4.6,https://www.greeneking.co.uk/pubs/hertfordshire/ye-olde-mitre?utm_source=g_places&utm_medium=locations&utm_campaign=HT_pubpage,https://maps.google.com/?cid=4650596446724447614,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,High Barnet
eb940a1d-cdea-4351-8586-e418469f23ce,"The Castle, Harrow","30 West St, Harrow HA1 3EF, United Kingdom",,51.5721181,-0.3399524,"Classic Victorian pub with open fires, wooden floors, original lamps, wall clocks and fittings.",ChIJcSFvdw4TdkgRidlbAc8GnA4,4.4,https://www.castle-harrow.co.uk/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=yext&utm_content=P018&y_source=1_MTIyMzcwMjctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://maps.google.com/?cid=1052723899048647049,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Harrow-on-the-Hill
4107becb-a423-43f5-bf90-64e681438431,The New Cross Turnpike - JD Wetherspoon,"55 Bellegrove Rd, Welling DA16 3PB, United Kingdom",,51.4629366,0.1038935,"Roomy, family-friendly Wetherspoon venue for British pub grub, featuring terraces & a rooftop area.",ChIJcSV9ItCu2EcRJOr4Ip8QEw8,4.1,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-new-cross-turnpike-welling,https://maps.google.com/?cid=1086230210799004196,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Welling
7e03c10f-0837-4c8f-965f-a9ebd369e8be,The Royal Oak Pub,"66 Mount Rd, Bexleyheath DA6 8JS, United Kingdom",,51.4524807,0.1279545,,ChIJcTD7JfOu2EcRknOackVxDiQ,4.1,https://www.facebook.com/theroyaloakbexleyheath/,https://maps.google.com/?cid=2598138578128761746,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Bexleyheath
a8c8ae91-bd1a-40ce-aea7-f5ac112a81b9,Canterbury Arms,"2-4 Maddock Way, London SE17 3NH, United Kingdom",,51.4827503,-0.1027004,,ChIJcTTgJ4UEdkgR6GMS0YdLMcY,4.2,,https://maps.google.com/?cid=14281278940068865000,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Kennington
16342ebc-a4a2-40bf-9086-18aab65533f7,Goat Tavern Mayfair,"3 Stafford St, London W1S 4RP, United Kingdom",,51.5088214,-0.1412181,"Bustling, cozy local with dark wood decor, real ales and traditional British pub food.",ChIJcTp5HdYEdkgR3mquHf_gCg8,4.3,https://www.greeneking.co.uk/pubs/greater-london/goat-tavern-mayfair?utm_source=g_places&utm_medium=locations&utm_campaign=HT_pubpage,https://maps.google.com/?cid=1083926046655277790,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Green Park
6a23891f-798e-4447-ba94-7d62eb2bbd74,Glasshouse,"14 Coombe Rd, New Malden KT3 4QE, United Kingdom",,51.404314,-0.2571953,"A roomy, modern pub/restaurant with a global gastro menu, plus garden with its own bar and barbecue.",ChIJcUQHqhQJdkgRDyI-ndHTIoI,4.1,http://www.glasshouse.pub/,https://maps.google.com/?cid=9377290271378514447,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,New Malden
c8a71fcf-e458-4535-a760-c15287489a08,Adam & Eve,"81 Petty France, London SW1H 9EX, United Kingdom",,51.499501,-0.1356912,,ChIJcUSNUdkEdkgRKdEcw6AVPLc,4.2,https://www.greeneking.co.uk/pubs/greater-london/adam-and-eve?utm_source=g_places&utm_medium=locations&utm_campaign=UC_pubpage,https://maps.google.com/?cid=13203451987755847977,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,St. James Park
3de0e604-cea0-47b1-a241-332ecbf59510,The Fox & Hounds,"57 Plumstead Common Rd, London SE18 3AS, United Kingdom",,51.48226409999999,0.069886,,ChIJcUlr8-eo2EcRNUbCTWVCFk4,4.3,http://the-fox-hounds-london.edan.io/,https://maps.google.com/?cid=5626757787309721141,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Woolwich Arsenal
b021ad4c-4a55-481f-86d8-2e4ba96e39e9,Kings Arms Chelsea,"190 Fulham Rd., London SW10 9PN, United Kingdom",,51.4861248,-0.1808816,"Stylish local with leather and upholstered chairs plus original tilework, serving upscale pub grub.",ChIJcVCnY2QFdkgRrpfE4yOZP0w,4.2,http://www.thekingsarmschelsea.co.uk/,https://maps.google.com/?cid=5494278449839511470,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Gloucester Road
b8ecf04c-13be-465e-babd-7cdc9b0fab25,Blue Check - Wembley,"12-13 Empire Way, Wembley Park, Wembley HA9 0RQ, United Kingdom",,51.5612645,-0.2827222,Easygoing destination with a contemporary vibe offering a menu of continental dishes.,ChIJcX9uHX4RdkgRuesOLd28CUY,4.4,http://www.bluecheckwembley.com/,https://maps.google.com/?cid=5046772515575098297,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Wembley Park
36349fe0-05a8-4d3f-9490-70ad9f107e50,Lyceum Tavern,"354 Strand, London WC2R 0HS, United Kingdom",,51.51133249999999,-0.1196138,"Traditional pub with oak panelled interior serving cask real ales, bottled beers and ciders.",ChIJcXx0Uoms2EcRcyZAUURZbU4,4.2,,https://maps.google.com/?cid=5651271257375647347,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Holborn
5b1a35c6-50e1-426f-ab64-9adf7b57a321,The Two Brewers,"57 Lambourne Rd, Chigwell IG7 6ET, United Kingdom",,51.6219633,0.120053,"Relaxed pub with wooden beams and log fire, plus a menu of modern and traditional dishes.",ChIJcYgOur-j2EcR3yexKF3zLIY,4.3,https://www.twobrewers.pub/,https://maps.google.com/?cid=9668370081497819103,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Grange Hill
8052e074-ca8d-47be-81a3-b2087938b771,The Blue Bar,"675 High Rd, London N17 8AD, United Kingdom",,51.6003462,-0.0680614,,ChIJcZWNhCIcdkgRCG1PrhjEqR0,4.2,,https://maps.google.com/?cid=2137455108446711048,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,White Hart Lane
353a8d8d-bc03-4b5c-865a-369b059527a1,The Horse & Well,"Horse & Wells, 566-568 High Rd, Woodford, Woodford Green IG8 0PS, United Kingdom",,51.6169866,0.0265308,,ChIJc_LKAsGg2EcRGcU9KC6JqzI,4.3,http://www.thehorseandwell.co.uk/,https://maps.google.com/?cid=3651162754250556697,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Woodford
47636616-0837-4ca2-bae0-eaadf335f9a7,The Sun,"47 Old Town, London SW4 0JL, United Kingdom",,51.4639811,-0.1410086,"Relaxed pub with leather banquettes, old tables, heated beer garden and British bar menu.",ChIJc_g0NK0FdkgRCZ-vyr8ehh4,4.3,https://www.thesunclapham.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,https://maps.google.com/?cid=2199479277105159945,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Clapham Common
27bb8844-a8e9-422c-9a9b-11ea0d3087f7,The Queen Victoria,"148 Southwark Park Rd., London SE16 3RP, United Kingdom",,51.4923146,-0.0670786999999999,,ChIJcaZSoRUDdkgRbs_HUIybP74,4.0,https://www.craftunionpubs.com/queen-victoria-bermondsey?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,https://maps.google.com/?cid=13708846817692077934,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Bermondsey
011d1b20-d148-4b6e-a8b4-119a546d3098,The Prince of Wales,"91 Wilton Rd, Pimlico, London SW1V 1DW, United Kingdom",,51.4926372,-0.1405515,,ChIJcbhaH-AEdkgRW7WT3zJq2cM,4.3,,https://maps.google.com/?cid=14112427674074068315,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Victoria
4a002de8-255b-405e-b1ee-87ed24192ea2,Rose & Crown,"55 High St, London SW19 5BA, United Kingdom",,51.4257698,-0.2203225,,ChIJccgyHYwJdkgRPk7oZQz3ek0,4.5,https://www.roseandcrownwimbledon.co.uk/,https://maps.google.com/?cid=5583046320700542526,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Wimbledon
5deb7a98-1eef-4f8f-ade6-9757f916af6f,The Nonsuch Inn - JD Wetherspoon,"552-556 London Rd, Sutton SM3 9AA, United Kingdom",,51.3724758,-0.226064,"Roomy, carpeted pub with an outside area, serving real ales and all-day pub grub.",ChIJcd6KMEkIdkgRQeEq34Xt5C4,4.0,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-nonsuch-inn-north-cheam,https://maps.google.com/?cid=3379086779665277249,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,West Sutton
d627c831-01c5-42d6-9966-90a5519c4c38,Islington Sports Bar & Grill,"274 Holloway Rd, London N7 6NE, United Kingdom",,51.5540443,-0.113682,,ChIJcfEelHIbdkgRuttoi2G0KDM,4.2,http://islingtonsportsbarandgrill.co.uk/,https://maps.google.com/?cid=3686394626046483386,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Holloway Road
93603aa6-0c00-4ca3-91f8-5a8f4fcf633b,The Broken Drum,"308 Westwood Ln, Sidcup DA15 9PT, United Kingdom",,51.4516725,0.1032697,,ChIJcfyP2beu2EcRNJeHv8JqfoA,4.6,http://www.thebrokendrum.co.uk/,https://maps.google.com/?cid=9258955268589852468,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Welling
448d079a-9bbb-4390-ad90-7d7af439c30a,"Railway Tavern, Lower Sydenham","401 Southend Ln, London SE26 5BH, United Kingdom",,51.4279971,-0.0332054,,ChIJcwOBi4gBdkgRJhgrGpOTUcM,4.5,,https://maps.google.com/?cid=14074192570518018086,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Lower Sydenham
75e5167e-a427-4721-b393-3a2983e16280,The Market Tavern,"28 Market St, Watford WD18 0PY, United Kingdom",,51.6546198,-0.3988667,,ChIJcwtXTcJqdkgRWlCSQLb43CI,4.4,,https://maps.google.com/?cid=2512156153816961114,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Watford High Street
